game_number,game_name,game_file,target_vertices,success,solve_time_seconds,winning_region_t0,winning_region_t10000,error_message
514,game_0514_cycle_8,/home/pete/ontime/generated_games/game_0514_cycle_8.tg,"s0,s7",True,0.108,"s5,s7,s6,s1","s0,s7",
515,game_0515_cycle_4,/home/pete/ontime/generated_games/game_0515_cycle_4.tg,s0,True,0.098,"s2,s3,s0",s0,
516,game_0516_cycle_3,/home/pete/ontime/generated_games/game_0516_cycle_3.tg,s0,True,0.103,s1,s0,
517,game_0517_cycle_4,/home/pete/ontime/generated_games/game_0517_cycle_4.tg,,False,0.000,,,No target vertices
518,game_0518_cycle_4,/home/pete/ontime/generated_games/game_0518_cycle_4.tg,"s0,s1",True,0.125,"s0,s1","s1,s0",
519,game_0519_cycle_4,/home/pete/ontime/generated_games/game_0519_cycle_4.tg,,False,0.000,,,No target vertices
520,game_0520_cycle_8,/home/pete/ontime/generated_games/game_0520_cycle_8.tg,s0,True,0.103,"s6,s7",s0,
521,game_0521_cycle_3,/home/pete/ontime/generated_games/game_0521_cycle_3.tg,s2,True,0.094,"s0,s1",s2,
522,game_0522_cycle_3,/home/pete/ontime/generated_games/game_0522_cycle_3.tg,s1,True,0.105,s1,s1,
523,game_0523_cycle_10,/home/pete/ontime/generated_games/game_0523_cycle_10.tg,"s1,s2,s6",True,0.109,"s4,s5","s6,s2,s1",
524,game_0524_cycle_5,/home/pete/ontime/generated_games/game_0524_cycle_5.tg,"s1,s2",True,0.097,"s4,s3,s1,s2","s2,s1",
525,game_0525_cycle_7,/home/pete/ontime/generated_games/game_0525_cycle_7.tg,"s1,s2,s5",True,0.115,"s5,s3,s4,s1","s5,s2,s1",
526,game_0526_cycle_7,/home/pete/ontime/generated_games/game_0526_cycle_7.tg,,False,0.000,,,No target vertices
527,game_0527_cycle_8,/home/pete/ontime/generated_games/game_0527_cycle_8.tg,s4,True,0.110,"s1,s5,s2,s7",s4,
528,game_0528_cycle_6,/home/pete/ontime/generated_games/game_0528_cycle_6.tg,"s0,s5",True,0.103,s5,"s0,s5",
529,game_0529_cycle_3,/home/pete/ontime/generated_games/game_0529_cycle_3.tg,"s0,s2",True,0.105,s2,"s2,s0",
530,game_0530_cycle_9,/home/pete/ontime/generated_games/game_0530_cycle_9.tg,"s3,s7",True,0.125,"s4,s5,s6,s1","s3,s7",
531,game_0531_cycle_9,/home/pete/ontime/generated_games/game_0531_cycle_9.tg,"s1,s3,s4,s8",True,0.138,"s3,s4,s6,s1","s1,s3,s8,s4",
532,game_0532_cycle_6,/home/pete/ontime/generated_games/game_0532_cycle_6.tg,"s3,s4",True,0.110,"s4,s3","s3,s4",
533,game_0533_cycle_5,/home/pete/ontime/generated_games/game_0533_cycle_5.tg,"s0,s4",True,0.102,s4,"s0,s4",
534,game_0534_cycle_8,/home/pete/ontime/generated_games/game_0534_cycle_8.tg,"s1,s5",True,0.103,"s5,s6,s4","s1,s5",
535,game_0535_cycle_8,/home/pete/ontime/generated_games/game_0535_cycle_8.tg,"s0,s1,s2,s4",True,0.104,"s2,s5,s1,s7,s6","s2,s0,s1,s4",
536,game_0536_cycle_10,/home/pete/ontime/generated_games/game_0536_cycle_10.tg,"s0,s3,s4,s5,s6,s8",True,0.103,"s0,s9,s8,s4,s7,s1","s6,s8,s3,s5,s0,s4",
537,game_0537_cycle_8,/home/pete/ontime/generated_games/game_0537_cycle_8.tg,"s0,s4,s6",True,0.101,"s6,s3","s4,s6,s0",
538,game_0538_cycle_9,/home/pete/ontime/generated_games/game_0538_cycle_9.tg,"s6,s7,s8",True,0.103,"s4,s2,s0,s7,s6,s5","s6,s7,s8",
539,game_0539_cycle_9,/home/pete/ontime/generated_games/game_0539_cycle_9.tg,"s1,s2,s5,s7",True,0.104,"s6,s0,s7,s1,s5","s2,s7,s1,s5",
540,game_0540_cycle_6,/home/pete/ontime/generated_games/game_0540_cycle_6.tg,"s1,s4,s5",True,0.101,"s5,s2,s3","s5,s1,s4",
541,game_0541_cycle_7,/home/pete/ontime/generated_games/game_0541_cycle_7.tg,"s4,s5,s6",True,0.101,"s6,s4","s5,s4,s6",
542,game_0542_cycle_5,/home/pete/ontime/generated_games/game_0542_cycle_5.tg,s2,True,0.099,"s4,s2,s1",s2,
543,game_0543_cycle_3,/home/pete/ontime/generated_games/game_0543_cycle_3.tg,,False,0.000,,,No target vertices
544,game_0544_cycle_3,/home/pete/ontime/generated_games/game_0544_cycle_3.tg,"s0,s1",True,0.109,"s0,s2","s1,s0",
545,game_0545_cycle_5,/home/pete/ontime/generated_games/game_0545_cycle_5.tg,"s0,s2,s3",True,0.111,"s3,s1,s0,s2,s4","s2,s3,s0",
546,game_0546_cycle_6,/home/pete/ontime/generated_games/game_0546_cycle_6.tg,s2,True,0.104,"s1,s0,s2",s2,
547,game_0547_cycle_7,/home/pete/ontime/generated_games/game_0547_cycle_7.tg,,False,0.000,,,No target vertices
548,game_0548_cycle_3,/home/pete/ontime/generated_games/game_0548_cycle_3.tg,s1,True,0.099,"s1,s0",s1,
549,game_0549_cycle_4,/home/pete/ontime/generated_games/game_0549_cycle_4.tg,s2,True,0.101,,s2,
550,game_0550_cycle_9,/home/pete/ontime/generated_games/game_0550_cycle_9.tg,"s2,s6,s7",True,0.103,"s1,s0,s3,s5","s2,s7,s6",
551,game_0551_cycle_3,/home/pete/ontime/generated_games/game_0551_cycle_3.tg,"s1,s2",True,2.064,s0,"s1,s2",
552,game_0552_cycle_5,/home/pete/ontime/generated_games/game_0552_cycle_5.tg,s2,True,0.108,,s2,
553,game_0553_cycle_6,/home/pete/ontime/generated_games/game_0553_cycle_6.tg,"s1,s2,s4,s5",True,0.102,"s1,s4,s2,s3,s5","s2,s5,s1,s4",
554,game_0554_cycle_4,/home/pete/ontime/generated_games/game_0554_cycle_4.tg,s2,True,0.102,"s3,s1",s2,
555,game_0555_cycle_9,/home/pete/ontime/generated_games/game_0555_cycle_9.tg,"s1,s2,s3,s5,s6,s7",True,0.103,"s4,s1","s1,s6,s2,s3,s5,s7",
556,game_0556_cycle_10,/home/pete/ontime/generated_games/game_0556_cycle_10.tg,s8,True,0.104,"s4,s1,s7,s6,s3,s8,s5,s0",s8,
557,game_0557_cycle_7,/home/pete/ontime/generated_games/game_0557_cycle_7.tg,"s1,s2,s4,s5",True,0.086,"s5,s0,s2,s3","s2,s1,s4,s5",
558,game_0558_cycle_4,/home/pete/ontime/generated_games/game_0558_cycle_4.tg,"s0,s1",True,0.087,,"s0,s1",
559,game_0559_cycle_9,/home/pete/ontime/generated_games/game_0559_cycle_9.tg,s6,True,0.118,s5,s6,
560,game_0560_cycle_7,/home/pete/ontime/generated_games/game_0560_cycle_7.tg,s6,True,0.114,"s3,s4",s6,
561,game_0561_cycle_8,/home/pete/ontime/generated_games/game_0561_cycle_8.tg,s2,True,0.112,s1,s2,
562,game_0562_cycle_3,/home/pete/ontime/generated_games/game_0562_cycle_3.tg,s2,True,0.105,"s0,s2,s1",s2,
563,game_0563_cycle_5,/home/pete/ontime/generated_games/game_0563_cycle_5.tg,,False,0.000,,,No target vertices
564,game_0564_cycle_9,/home/pete/ontime/generated_games/game_0564_cycle_9.tg,"s0,s3,s4",True,0.102,"s4,s1,s7,s6,s3","s0,s3,s4",
565,game_0565_cycle_3,/home/pete/ontime/generated_games/game_0565_cycle_3.tg,s2,True,0.098,"s2,s1",s2,
566,game_0566_cycle_6,/home/pete/ontime/generated_games/game_0566_cycle_6.tg,"s0,s1,s3",True,0.100,"s5,s3,s1","s1,s3,s0",
567,game_0567_cycle_7,/home/pete/ontime/generated_games/game_0567_cycle_7.tg,s3,True,0.104,"s5,s1,s3",s3,
568,game_0568_cycle_6,/home/pete/ontime/generated_games/game_0568_cycle_6.tg,s5,True,0.100,"s1,s0,s2",s5,
569,game_0569_cycle_5,/home/pete/ontime/generated_games/game_0569_cycle_5.tg,"s1,s3",True,0.101,"s1,s2","s3,s1",
570,game_0570_cycle_8,/home/pete/ontime/generated_games/game_0570_cycle_8.tg,"s2,s5",True,0.101,"s1,s3,s7,s5","s2,s5",
571,game_0571_cycle_10,/home/pete/ontime/generated_games/game_0571_cycle_10.tg,"s1,s3,s6,s7,s9",True,0.104,"s0,s6,s2,s5,s8","s7,s3,s1,s9,s6",
572,game_0572_cycle_10,/home/pete/ontime/generated_games/game_0572_cycle_10.tg,"s0,s2,s7,s8,s9",True,0.102,"s6,s3,s2,s5","s2,s8,s9,s0,s7",
573,game_0573_cycle_9,/home/pete/ontime/generated_games/game_0573_cycle_9.tg,"s3,s6",True,0.111,"s4,s3","s3,s6",
574,game_0574_cycle_4,/home/pete/ontime/generated_games/game_0574_cycle_4.tg,"s0,s1",True,0.118,"s0,s3,s1","s1,s0",
575,game_0575_cycle_6,/home/pete/ontime/generated_games/game_0575_cycle_6.tg,s3,True,0.126,"s4,s2,s1",s3,
576,game_0576_cycle_8,/home/pete/ontime/generated_games/game_0576_cycle_8.tg,"s1,s6,s7",True,0.107,"s1,s7,s2,s6,s5,s0,s4,s3","s1,s6,s7",
577,game_0577_cycle_3,/home/pete/ontime/generated_games/game_0577_cycle_3.tg,s0,True,0.096,s2,s0,
578,game_0578_cycle_9,/home/pete/ontime/generated_games/game_0578_cycle_9.tg,"s4,s6,s8",True,0.103,"s7,s0,s5","s6,s4,s8",
579,game_0579_cycle_5,/home/pete/ontime/generated_games/game_0579_cycle_5.tg,"s3,s4",True,0.102,,"s3,s4",
580,game_0580_cycle_4,/home/pete/ontime/generated_games/game_0580_cycle_4.tg,s2,True,0.097,"s0,s1,s3,s2",s2,
581,game_0581_cycle_7,/home/pete/ontime/generated_games/game_0581_cycle_7.tg,s2,True,0.101,"s5,s3",s2,
582,game_0582_cycle_6,/home/pete/ontime/generated_games/game_0582_cycle_6.tg,"s0,s3",True,0.105,"s2,s4,s1,s3","s0,s3",
583,game_0583_cycle_9,/home/pete/ontime/generated_games/game_0583_cycle_9.tg,"s2,s3,s6,s7",True,0.130,"s3,s8,s7,s0","s7,s3,s6,s2",
584,game_0584_cycle_6,/home/pete/ontime/generated_games/game_0584_cycle_6.tg,"s1,s5",True,0.121,"s1,s3,s4","s5,s1",
585,game_0585_cycle_10,/home/pete/ontime/generated_games/game_0585_cycle_10.tg,"s0,s1,s2,s3,s4,s8,s9",True,0.128,"s1,s8,s9,s0,s3,s2","s1,s9,s0,s8,s3,s2,s4",
586,game_0586_cycle_9,/home/pete/ontime/generated_games/game_0586_cycle_9.tg,"s3,s6",True,0.118,"s5,s0,s1,s3,s4,s8,s7","s6,s3",
587,game_0587_cycle_4,/home/pete/ontime/generated_games/game_0587_cycle_4.tg,s3,True,0.132,"s2,s1",s3,
588,game_0588_cycle_3,/home/pete/ontime/generated_games/game_0588_cycle_3.tg,s2,True,0.091,s1,s2,
589,game_0589_cycle_8,/home/pete/ontime/generated_games/game_0589_cycle_8.tg,"s0,s2",True,0.102,"s6,s7,s1","s2,s0",
590,game_0590_cycle_3,/home/pete/ontime/generated_games/game_0590_cycle_3.tg,,False,0.000,,,No target vertices
591,game_0591_cycle_10,/home/pete/ontime/generated_games/game_0591_cycle_10.tg,"s4,s7",True,0.103,"s9,s7,s3,s0,s4,s6","s7,s4",
592,game_0592_cycle_10,/home/pete/ontime/generated_games/game_0592_cycle_10.tg,"s0,s1,s2,s3,s9",True,0.104,"s0,s4,s2,s1","s9,s1,s3,s0,s2",
593,game_0593_cycle_8,/home/pete/ontime/generated_games/game_0593_cycle_8.tg,s1,True,0.113,s0,s1,
594,game_0594_cycle_10,/home/pete/ontime/generated_games/game_0594_cycle_10.tg,"s1,s2,s6,s8,s9",True,0.106,"s7,s6,s3,s5,s4,s0","s9,s6,s1,s2,s8",
595,game_0595_cycle_7,/home/pete/ontime/generated_games/game_0595_cycle_7.tg,"s3,s4",True,0.106,"s4,s2,s6","s4,s3",
596,game_0596_cycle_4,/home/pete/ontime/generated_games/game_0596_cycle_4.tg,s1,True,0.100,"s2,s1,s0,s3",s1,
597,game_0597_cycle_7,/home/pete/ontime/generated_games/game_0597_cycle_7.tg,"s0,s6",True,0.102,"s2,s4,s5,s1","s6,s0",
598,game_0598_cycle_5,/home/pete/ontime/generated_games/game_0598_cycle_5.tg,,False,0.000,,,No target vertices
599,game_0599_cycle_8,/home/pete/ontime/generated_games/game_0599_cycle_8.tg,"s0,s1,s3",True,0.107,"s4,s1,s0,s7","s3,s0,s1",
600,game_0600_cycle_9,/home/pete/ontime/generated_games/game_0600_cycle_9.tg,"s1,s3,s5",True,0.127,"s1,s3,s0,s7,s8","s1,s3,s5",
601,game_0601_complex_10,/home/pete/ontime/generated_games/game_0601_complex_10.tg,,False,0.000,,,No target vertices
602,game_0602_complex_10,/home/pete/ontime/generated_games/game_0602_complex_10.tg,"s0,s3",True,0.106,"s1,s0,s5,s6,s4,s8,s7,s2","s0,s3",
603,game_0603_complex_9,/home/pete/ontime/generated_games/game_0603_complex_9.tg,"s0,s3,s4,s5,s6",True,0.106,"s2,s7,s6,s1,s4","s5,s4,s6,s0,s3",
604,game_0604_complex_10,/home/pete/ontime/generated_games/game_0604_complex_10.tg,"s1,s2,s5",True,0.113,"s2,s7,s4","s5,s2,s1",
605,game_0605_complex_11,/home/pete/ontime/generated_games/game_0605_complex_11.tg,"s3,s4",True,0.120,"s3,s9,s6,s4,s8,s2,s7,s10,s1","s4,s3",
606,game_0606_complex_6,/home/pete/ontime/generated_games/game_0606_complex_6.tg,s1,True,0.103,s1,s1,
607,game_0607_complex_13,/home/pete/ontime/generated_games/game_0607_complex_13.tg,"s0,s1,s9,s12",True,0.105,s7,"s1,s12,s9,s0",
608,game_0608_complex_8,/home/pete/ontime/generated_games/game_0608_complex_8.tg,s6,True,0.105,s0,s6,
609,game_0609_complex_12,/home/pete/ontime/generated_games/game_0609_complex_12.tg,"s1,s6,s7,s9",True,0.107,"s1,s2,s0,s4,s3,s5,s10,s8,s6,s9,s7","s1,s9,s6,s7",
610,game_0610_complex_8,/home/pete/ontime/generated_games/game_0610_complex_8.tg,"s3,s4,s7",True,0.106,"s3,s4,s6,s7","s4,s3,s7",
611,game_0611_complex_11,/home/pete/ontime/generated_games/game_0611_complex_11.tg,s9,True,0.121,"s1,s5,s6,s9,s2,s4,s3,s10,s8",s9,
612,game_0612_complex_10,/home/pete/ontime/generated_games/game_0612_complex_10.tg,"s0,s6,s9",True,0.111,"s9,s0,s7,s8,s2,s3,s4,s6","s9,s0,s6",
613,game_0613_complex_5,/home/pete/ontime/generated_games/game_0613_complex_5.tg,"s0,s3",True,0.106,"s3,s1,s2,s4","s0,s3",
614,game_0614_complex_9,/home/pete/ontime/generated_games/game_0614_complex_9.tg,"s4,s5,s7,s8",True,0.102,"s3,s6,s4,s8","s8,s4,s7,s5",
615,game_0615_complex_10,/home/pete/ontime/generated_games/game_0615_complex_10.tg,"s0,s2,s5,s7,s8",True,0.104,"s1,s0,s9,s4","s7,s0,s2,s5,s8",
616,game_0616_complex_6,/home/pete/ontime/generated_games/game_0616_complex_6.tg,"s0,s1,s2,s4,s5",True,0.100,"s5,s4","s5,s2,s1,s0,s4",
617,game_0617_complex_8,/home/pete/ontime/generated_games/game_0617_complex_8.tg,s3,True,0.103,"s1,s4,s2,s0,s7,s5,s3",s3,
618,game_0618_complex_6,/home/pete/ontime/generated_games/game_0618_complex_6.tg,"s0,s3,s5",True,0.103,,"s0,s3,s5",
619,game_0619_complex_8,/home/pete/ontime/generated_games/game_0619_complex_8.tg,"s1,s2,s6,s7",True,0.102,"s5,s2,s0,s7,s4,s3","s7,s6,s1,s2",
620,game_0620_complex_9,/home/pete/ontime/generated_games/game_0620_complex_9.tg,"s0,s2,s8",True,0.104,"s3,s4,s2,s1,s8,s5,s6,s7","s0,s8,s2",
621,game_0621_complex_8,/home/pete/ontime/generated_games/game_0621_complex_8.tg,"s0,s4,s6,s7",True,0.100,"s4,s0,s3","s7,s6,s4,s0",
622,game_0622_complex_5,/home/pete/ontime/generated_games/game_0622_complex_5.tg,"s1,s3,s4",True,0.098,s0,"s3,s1,s4",
623,game_0623_complex_13,/home/pete/ontime/generated_games/game_0623_complex_13.tg,"s0,s7,s8,s9,s10",True,0.106,"s2,s10,s5,s12","s9,s0,s10,s7,s8",
624,game_0624_complex_4,/home/pete/ontime/generated_games/game_0624_complex_4.tg,"s0,s2,s3",True,0.098,"s1,s2,s0","s3,s0,s2",
625,game_0625_complex_15,/home/pete/ontime/generated_games/game_0625_complex_15.tg,"s1,s2,s4",True,0.114,s10,"s4,s1,s2",
626,game_0626_complex_14,/home/pete/ontime/generated_games/game_0626_complex_14.tg,"s1,s12",True,0.111,s8,"s1,s12",
627,game_0627_complex_13,/home/pete/ontime/generated_games/game_0627_complex_13.tg,"s4,s10",True,0.108,"s1,s5,s9,s6,s8,s11,s7,s10","s4,s10",
628,game_0628_complex_15,/home/pete/ontime/generated_games/game_0628_complex_15.tg,s8,True,0.131,s2,s8,
629,game_0629_complex_8,/home/pete/ontime/generated_games/game_0629_complex_8.tg,"s1,s2,s4",True,0.102,s7,"s2,s1,s4",
630,game_0630_complex_9,/home/pete/ontime/generated_games/game_0630_complex_9.tg,"s0,s2,s3,s4,s5,s8",True,0.101,"s3,s2,s6,s4,s5","s8,s2,s3,s5,s0,s4",
631,game_0631_complex_6,/home/pete/ontime/generated_games/game_0631_complex_6.tg,s2,True,0.098,s5,s2,
632,game_0632_complex_11,/home/pete/ontime/generated_games/game_0632_complex_11.tg,"s0,s5,s7,s9",True,0.124,"s1,s7,s9,s10,s2,s5,s8,s0","s9,s5,s7,s0",
633,game_0633_complex_4,/home/pete/ontime/generated_games/game_0633_complex_4.tg,s1,True,0.106,"s1,s0,s3",s1,
634,game_0634_complex_7,/home/pete/ontime/generated_games/game_0634_complex_7.tg,"s2,s3,s5",True,0.102,"s3,s4,s1","s3,s2,s5",
635,game_0635_complex_7,/home/pete/ontime/generated_games/game_0635_complex_7.tg,"s3,s5",True,0.101,"s2,s6,s5","s5,s3",
636,game_0636_complex_10,/home/pete/ontime/generated_games/game_0636_complex_10.tg,"s2,s8",True,0.089,"s4,s7,s3,s5,s9,s1,s6,s2","s2,s8",
637,game_0637_complex_15,/home/pete/ontime/generated_games/game_0637_complex_15.tg,"s0,s4,s6,s8",True,0.112,"s0,s1,s3,s12,s5,s13,s7,s10,s8,s4","s8,s0,s6,s4",
638,game_0638_complex_4,/home/pete/ontime/generated_games/game_0638_complex_4.tg,s1,True,0.100,"s3,s1",s1,
639,game_0639_complex_12,/home/pete/ontime/generated_games/game_0639_complex_12.tg,"s0,s3,s5",True,0.106,"s9,s5,s1,s6,s0,s4","s5,s3,s0",
640,game_0640_complex_7,/home/pete/ontime/generated_games/game_0640_complex_7.tg,,False,0.000,,,No target vertices
641,game_0641_complex_5,/home/pete/ontime/generated_games/game_0641_complex_5.tg,"s2,s3,s4",True,0.103,"s4,s0,s1,s2,s3","s4,s3,s2",
642,game_0642_complex_15,/home/pete/ontime/generated_games/game_0642_complex_15.tg,"s4,s5,s6,s11,s12",True,0.129,"s10,s2,s6,s3,s13,s9,s4,s1,s14,s12,s7","s6,s5,s11,s12,s4",
643,game_0643_complex_13,/home/pete/ontime/generated_games/game_0643_complex_13.tg,"s10,s11",True,0.110,"s0,s4,s1,s3,s11,s8,s12,s10","s10,s11",
644,game_0644_complex_10,/home/pete/ontime/generated_games/game_0644_complex_10.tg,s0,True,0.101,"s1,s5,s9",s0,
645,game_0645_complex_12,/home/pete/ontime/generated_games/game_0645_complex_12.tg,"s5,s7,s9",True,0.109,"s5,s10,s1,s6,s8,s9,s0,s4,s7","s7,s9,s5",
646,game_0646_complex_10,/home/pete/ontime/generated_games/game_0646_complex_10.tg,"s0,s3,s6,s7,s9",True,0.105,"s7,s5,s1","s9,s0,s6,s7,s3",
647,game_0647_complex_10,/home/pete/ontime/generated_games/game_0647_complex_10.tg,"s2,s6,s8",True,0.114,s0,"s8,s2,s6",
648,game_0648_complex_14,/home/pete/ontime/generated_games/game_0648_complex_14.tg,"s0,s3,s7,s8,s9",True,0.135,"s2,s5,s1,s6,s3,s8,s11,s7,s4,s10,s12,s13,s0","s0,s7,s9,s3,s8",
649,game_0649_complex_8,/home/pete/ontime/generated_games/game_0649_complex_8.tg,"s0,s3,s5,s6,s7",True,0.117,"s5,s3","s5,s3,s6,s0,s7",
650,game_0650_complex_12,/home/pete/ontime/generated_games/game_0650_complex_12.tg,"s0,s2",True,0.114,"s8,s7,s6,s10,s0,s3","s0,s2",
651,game_0651_complex_14,/home/pete/ontime/generated_games/game_0651_complex_14.tg,,False,0.000,,,No target vertices
652,game_0652_complex_8,/home/pete/ontime/generated_games/game_0652_complex_8.tg,"s3,s4,s7",True,1.974,"s2,s7,s4,s6","s3,s4,s7",
653,game_0653_complex_9,/home/pete/ontime/generated_games/game_0653_complex_9.tg,s0,True,0.103,"s1,s2,s8,s0,s5,s4,s3",s0,
654,game_0654_complex_12,/home/pete/ontime/generated_games/game_0654_complex_12.tg,"s0,s9",True,0.107,,"s9,s0",
655,game_0655_complex_15,/home/pete/ontime/generated_games/game_0655_complex_15.tg,"s3,s5,s7,s11,s14",True,0.116,"s6,s9,s4,s10,s11,s3,s0,s8,s7","s3,s5,s11,s7,s14",
656,game_0656_complex_12,/home/pete/ontime/generated_games/game_0656_complex_12.tg,"s0,s5,s6",True,0.109,"s7,s3,s1,s6","s0,s6,s5",
657,game_0657_complex_7,/home/pete/ontime/generated_games/game_0657_complex_7.tg,"s0,s3",True,0.101,s3,"s0,s3",
658,game_0658_complex_14,/home/pete/ontime/generated_games/game_0658_complex_14.tg,"s0,s3,s5,s6,s8,s13",True,0.113,"s2,s5,s4,s7,s3,s1,s13,s9,s6,s0,s8","s5,s3,s6,s0,s8,s13",
659,game_0659_complex_6,/home/pete/ontime/generated_games/game_0659_complex_6.tg,"s1,s3,s5",True,0.099,"s0,s4,s3,s2","s1,s5,s3",
660,game_0660_complex_7,/home/pete/ontime/generated_games/game_0660_complex_7.tg,s0,True,0.101,"s0,s4",s0,
661,game_0661_complex_15,/home/pete/ontime/generated_games/game_0661_complex_15.tg,"s5,s9,s11,s14",True,0.112,"s2,s12,s3,s11,s14,s1,s9,s5,s0,s10,s4","s11,s5,s14,s9",
662,game_0662_complex_15,/home/pete/ontime/generated_games/game_0662_complex_15.tg,"s12,s14",True,0.111,"s5,s4,s12,s14,s3","s14,s12",
663,game_0663_complex_4,/home/pete/ontime/generated_games/game_0663_complex_4.tg,s3,True,0.098,"s2,s0",s3,
664,game_0664_complex_13,/home/pete/ontime/generated_games/game_0664_complex_13.tg,"s0,s3,s9",True,0.110,"s11,s12,s0,s8","s3,s0,s9",
665,game_0665_complex_4,/home/pete/ontime/generated_games/game_0665_complex_4.tg,,False,0.000,,,No target vertices
666,game_0666_complex_15,/home/pete/ontime/generated_games/game_0666_complex_15.tg,"s0,s1,s2,s4,s5,s9,s10,s11,s12,s13,s14",True,0.112,"s14,s4,s11,s8,s9,s2,s0","s5,s9,s10,s1,s2,s13,s0,s11,s14,s12,s4",
667,game_0667_complex_7,/home/pete/ontime/generated_games/game_0667_complex_7.tg,,False,0.000,,,No target vertices
668,game_0668_complex_12,/home/pete/ontime/generated_games/game_0668_complex_12.tg,"s4,s5,s6",True,0.110,"s5,s10,s1","s6,s5,s4",
669,game_0669_complex_4,/home/pete/ontime/generated_games/game_0669_complex_4.tg,"s1,s2,s3",True,0.100,,"s2,s3,s1",
670,game_0670_complex_5,/home/pete/ontime/generated_games/game_0670_complex_5.tg,"s0,s1",True,0.094,"s3,s4","s0,s1",
671,game_0671_complex_4,/home/pete/ontime/generated_games/game_0671_complex_4.tg,"s0,s2",True,0.099,,"s2,s0",
672,game_0672_complex_4,/home/pete/ontime/generated_games/game_0672_complex_4.tg,s0,True,0.100,,s0,
673,game_0673_complex_8,/home/pete/ontime/generated_games/game_0673_complex_8.tg,s7,True,0.103,,s7,
674,game_0674_complex_15,/home/pete/ontime/generated_games/game_0674_complex_15.tg,"s0,s5,s7,s13",True,0.117,"s7,s2,s5,s6,s11,s0","s0,s13,s7,s5",
675,game_0675_complex_12,/home/pete/ontime/generated_games/game_0675_complex_12.tg,"s2,s3,s4,s5,s7,s9",True,0.107,"s8,s4,s0,s3,s9,s1,s5,s10,s7","s7,s4,s2,s9,s5,s3",
676,game_0676_complex_5,/home/pete/ontime/generated_games/game_0676_complex_5.tg,"s1,s2",True,0.098,"s0,s4,s1,s2,s3","s2,s1",
677,game_0677_complex_4,/home/pete/ontime/generated_games/game_0677_complex_4.tg,"s0,s1",True,0.098,"s0,s1","s1,s0",
678,game_0678_complex_7,/home/pete/ontime/generated_games/game_0678_complex_7.tg,"s0,s3,s6",True,0.101,"s0,s3,s5,s1","s0,s6,s3",
679,game_0679_complex_7,/home/pete/ontime/generated_games/game_0679_complex_7.tg,"s1,s2,s3,s4",True,0.102,"s0,s3,s4,s2,s5,s6","s2,s1,s4,s3",
680,game_0680_complex_10,/home/pete/ontime/generated_games/game_0680_complex_10.tg,,False,0.000,,,No target vertices
681,game_0681_complex_7,/home/pete/ontime/generated_games/game_0681_complex_7.tg,"s1,s2,s3",True,0.104,"s5,s6,s3,s1,s0,s2,s4","s2,s1,s3",
682,game_0682_complex_4,/home/pete/ontime/generated_games/game_0682_complex_4.tg,"s0,s1",True,0.097,"s2,s0","s0,s1",
683,game_0683_complex_9,/home/pete/ontime/generated_games/game_0683_complex_9.tg,"s3,s4",True,0.102,"s2,s7,s6,s3,s1,s8,s4","s3,s4",
684,game_0684_complex_5,/home/pete/ontime/generated_games/game_0684_complex_5.tg,s4,True,0.099,"s4,s3,s1",s4,
685,game_0685_complex_10,/home/pete/ontime/generated_games/game_0685_complex_10.tg,"s1,s8",True,0.102,"s5,s0","s1,s8",
686,game_0686_complex_12,/home/pete/ontime/generated_games/game_0686_complex_12.tg,"s0,s2,s3,s4,s7,s9,s11",True,0.128,"s0,s3,s8","s2,s7,s11,s4,s9,s3,s0",
687,game_0687_complex_6,/home/pete/ontime/generated_games/game_0687_complex_6.tg,"s3,s4",True,0.105,"s2,s5,s0,s1,s3,s4","s3,s4",
688,game_0688_complex_15,/home/pete/ontime/generated_games/game_0688_complex_15.tg,"s1,s3,s11,s12,s13,s14",True,0.115,"s9,s7,s5,s10,s12,s0,s8,s3,s6,s14,s2,s1,s11,s13","s11,s1,s3,s14,s12,s13",
689,game_0689_complex_13,/home/pete/ontime/generated_games/game_0689_complex_13.tg,"s3,s4",True,0.111,"s10,s4","s4,s3",
690,game_0690_complex_12,/home/pete/ontime/generated_games/game_0690_complex_12.tg,"s1,s4,s11",True,0.108,"s4,s1,s11,s0,s6,s3,s5,s2,s7,s9,s10,s8","s11,s4,s1",
691,game_0691_complex_14,/home/pete/ontime/generated_games/game_0691_complex_14.tg,"s2,s10,s12",True,0.109,"s12,s2,s6,s1,s9,s13,s5,s10,s0","s2,s10,s12",
692,game_0692_complex_10,/home/pete/ontime/generated_games/game_0692_complex_10.tg,"s1,s6",True,0.105,"s2,s0,s8,s3,s7","s6,s1",
693,game_0693_complex_7,/home/pete/ontime/generated_games/game_0693_complex_7.tg,"s2,s5,s6",True,0.101,s4,"s6,s5,s2",
694,game_0694_complex_13,/home/pete/ontime/generated_games/game_0694_complex_13.tg,"s1,s4,s5",True,0.108,,"s4,s5,s1",
695,game_0695_complex_8,/home/pete/ontime/generated_games/game_0695_complex_8.tg,"s1,s2",True,0.102,,"s2,s1",
696,game_0696_complex_10,/home/pete/ontime/generated_games/game_0696_complex_10.tg,"s4,s5,s8",True,0.103,s4,"s8,s5,s4",
697,game_0697_complex_9,/home/pete/ontime/generated_games/game_0697_complex_9.tg,"s2,s4,s5,s7",True,0.111,"s4,s3,s2,s6,s5,s1","s4,s5,s2,s7",
